SalePrice,YearSold,LotFrontage,LotSize,HouseStyle,OverallQual,OverallCond,YearBuilt,ExterQual,ExterCond,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SaleType,SaleCondition
135500,2006,75,9750,SLvl,5,5,1967,TA,TA,980,980,0,980,2,3,1,TA,6,Attchd,1967,Fin,1,384,WD ,Normal
142000,2006,80,9600,1Story,5,5,1968,TA,TA,1051,1051,0,1051,1,3,1,TA,6,Attchd,1968,RFn,2,504,WD ,Normal
155000,2006,72,8640,2Story,5,5,1968,TA,TA,900,884,886,1770,1,4,1,TA,7,Attchd,1968,RFn,2,530,WD ,Normal
157500,2006,78,9360,1Story,6,7,1968,TA,TA,976,976,0,976,1,2,1,Gd,4,Attchd,1968,RFn,2,504,WD ,Abnorml
138500,2006,70,8400,1Story,5,5,1968,TA,TA,1052,1052,0,1052,1,3,1,TA,5,Attchd,1968,RFn,1,288,WD ,Normal
140000,2006,70,8400,SFoyer,5,6,1968,TA,TA,833,898,0,898,1,3,1,TA,6,Attchd,1968,RFn,1,326,WD ,Normal
124400,2006,,9759,1Story,5,5,1966,TA,TA,1051,1051,0,1051,1,3,1,TA,6,Attchd,1966,RFn,1,264,WD ,Normal
158000,2006,80,9600,SLvl,5,7,1967,TA,TA,1141,1141,0,1141,1,3,1,TA,6,Attchd,1967,Unf,1,568,WD ,Normal
146000,2006,71,9230,1Story,5,8,1965,TA,TA,864,1200,0,1200,1,1,1,Gd,6,Detchd,1977,Unf,2,884,WD ,Normal
190000,2006,,14803,2Story,6,5,1971,TA,TA,825,1097,896,1993,2,4,1,TA,8,Attchd,1971,RFn,2,495,WD ,Normal
136500,2006,,10659,1Story,5,6,1961,TA,TA,1050,1050,0,1050,1,3,1,TA,6,Attchd,1961,Unf,1,368,COD,Normal
129900,2006,70,9100,1Story,5,5,1958,TA,TA,864,864,0,864,1,3,1,TA,5,Detchd,1964,Unf,2,624,WD ,Normal
145000,2006,70,8393,1Story,5,5,1959,TA,TA,1626,1712,0,1712,2,4,2,TA,8,Attchd,2005,Fin,2,588,WD ,Family
185900,2006,80,8800,1Story,6,7,1965,TA,Gd,1187,1565,0,1565,2,3,1,Gd,7,Attchd,1965,RFn,1,299,WD ,Abnorml
160000,2006,80,8800,1Story,6,6,1964,TA,TA,1251,1251,0,1251,1,3,1,TA,6,Attchd,1964,RFn,1,461,WD ,Normal
167000,2006,,10368,1Story,6,6,1964,TA,TA,1008,1488,0,1488,1,3,1,TA,7,Attchd,1964,Fin,2,430,WD ,Normal
157500,2006,85,9350,2Story,5,6,1964,TA,TA,720,720,720,1440,1,4,1,TA,7,Attchd,1964,Fin,2,480,WD ,Normal
140000,2006,75,10382,SLvl,6,5,1958,TA,Fa,588,1095,0,1095,1,2,1,TA,6,Attchd,1958,RFn,1,264,ConLD,Normal
150000,2006,69,8973,1Story,5,7,1958,TA,TA,1008,1053,0,1053,1,3,1,Ex,6,2Types,1998,RFn,2,750,WD ,Abnorml
151500,2006,80,10800,1Story,5,7,1960,TA,TA,1248,1248,0,1248,1,3,1,TA,6,Attchd,1960,Unf,1,286,WD ,Normal
129800,2006,60,8550,1Story,6,8,1934,TA,TA,816,816,0,816,1,2,1,TA,4,Attchd,1949,Unf,1,240,WD ,Normal
137000,2006,,11425,1Story,5,6,1954,TA,TA,1008,1008,0,1008,1,2,1,TA,4,Attchd,1954,RFn,1,275,WD ,Normal
137000,2006,68,9724,1Story,5,7,1947,TA,TA,938,1043,0,1043,1,2,1,TA,5,Detchd,1947,Unf,1,273,WD ,Normal
121600,2006,51,4712,1.5Fin,4,7,1946,TA,TA,747,774,456,1230,1,3,1,TA,5,Detchd,1946,Unf,1,305,WD ,Abnorml
85500,2006,51,5900,1Story,4,7,1923,TA,TA,440,869,0,869,1,2,1,Fa,4,,,,0,0,WD ,Normal
79900,2006,52,5825,1Story,4,5,1926,TA,Gd,600,747,0,747,1,1,1,TA,5,Detchd,1953,Unf,2,528,WD ,Normal
127000,2006,92,7438,1.5Fin,5,8,1908,TA,TA,504,936,316,1252,1,3,1,TA,5,Attchd,1986,Unf,2,576,WD ,Normal
161000,2006,80,9600,1Story,5,6,1961,TA,TA,1251,1433,0,1433,1,3,1,TA,7,Attchd,1961,Unf,2,441,WD ,Normal
146500,2006,89,10858,1Story,5,6,1952,TA,Gd,1444,1624,0,1624,1,2,1,TA,6,Attchd,1952,RFn,1,240,WD ,Partial
135000,2006,80,9600,1Story,5,5,1951,TA,TA,1056,1216,0,1216,1,3,1,TA,7,Attchd,1951,RFn,1,280,WD ,Normal
137900,2006,89,10680,1Story,5,3,1951,TA,TA,2136,2136,0,2136,2,4,1,TA,7,Detchd,1951,Unf,2,528,WD ,Normal
133000,2006,79,9490,1.5Fin,6,7,1941,TA,TA,806,958,620,1578,1,3,1,Fa,5,Attchd,1941,Unf,1,240,WD ,Normal
137000,2006,79,9462,2Story,5,6,1949,TA,TA,704,1024,704,1728,1,3,1,TA,7,Attchd,1949,Unf,1,234,WD ,Normal
121000,2006,82,9888,1Story,5,6,1954,TA,Gd,936,936,0,936,1,2,1,TA,5,Attchd,1954,Unf,1,240,WD ,Normal
119000,2006,,8917,1Story,5,5,1967,TA,TA,1584,1584,0,1584,2,4,2,TA,8,Detchd,1967,Unf,2,506,WD ,Normal
172000,2006,,12700,SLvl,6,5,1964,TA,TA,1246,1246,0,1246,1,3,1,TA,6,Attchd,1964,RFn,2,441,WD ,Normal
98600,2006,85,8500,1Story,5,3,1961,TA,TA,1235,1235,0,1235,1,2,1,TA,6,Attchd,1961,Unf,2,480,WD ,Abnorml
226000,2006,88,14200,2Story,7,6,1966,TA,TA,924,1216,941,2157,2,4,1,Gd,8,Attchd,1966,Fin,2,487,WD ,Normal
118000,2006,75,9000,1Story,5,5,1954,TA,TA,936,1128,0,1128,1,2,1,TA,5,Attchd,1954,Unf,1,286,WD ,Family
235000,2006,174,25419,2Story,8,4,1918,Gd,Gd,1360,1360,1360,3112,2,4,1,Gd,8,Detchd,1918,Unf,2,795,WD ,Abnorml
135000,2006,109,9723,1Story,6,7,1963,TA,TA,1008,1008,0,1008,1,2,1,TA,5,Attchd,1963,RFn,2,430,WD ,Normal
132500,2006,70,7728,SLvl,5,6,1962,TA,TA,1106,1190,0,1190,1,3,1,TA,6,Attchd,1962,Unf,2,540,WD ,Normal
143000,2006,70,8163,SLvl,5,6,1959,TA,Gd,1144,1144,0,1144,1,3,1,TA,6,Attchd,1959,RFn,1,796,WD ,Normal
132000,2006,70,8400,1Story,5,5,1957,TA,TA,1179,1364,0,1364,1,3,1,TA,6,Attchd,1957,RFn,1,331,WD ,Normal
145250,2006,80,11600,1Story,6,5,1960,TA,TA,1383,1383,0,1383,1,3,1,TA,7,Attchd,1960,RFn,1,292,WD ,Normal
162000,2006,,9610,1Story,6,6,1958,TA,TA,1121,1336,0,1336,1,3,1,TA,7,Attchd,1958,RFn,2,488,WD ,Normal
148000,2006,125,10000,SLvl,5,6,1956,TA,TA,1058,1370,0,1370,1,3,1,TA,6,Basment,1956,RFn,1,300,WD ,Normal
141000,2006,69,14850,1Story,5,5,1957,TA,TA,1092,1092,0,1092,1,2,1,TA,6,Attchd,1957,Fin,1,299,WD ,Normal
153000,2006,72,10152,1Story,6,6,1956,TA,TA,1124,1124,0,1124,1,3,1,TA,6,Attchd,1956,Fin,1,353,WD ,Normal
134450,2006,72,10011,1Story,5,6,1957,TA,TA,1070,1236,0,1236,1,2,1,Gd,6,Attchd,1957,Unf,1,447,WD ,Normal
135960,2006,,7032,SFoyer,5,5,1979,TA,TA,943,943,0,943,1,2,1,TA,4,Detchd,1979,Unf,2,600,WD ,Normal
156000,2006,70,8092,1Story,6,8,1954,TA,Gd,1050,1050,0,1050,1,3,1,Gd,6,Attchd,1954,RFn,1,286,WD ,Abnorml
140000,2006,75,11310,1Story,6,5,1954,TA,TA,1367,1375,0,1375,1,2,1,TA,5,Attchd,1954,Unf,2,451,WD ,Normal
139500,2006,66,12778,1Story,5,6,1952,TA,TA,1008,1008,0,1008,1,2,1,TA,4,Attchd,1952,RFn,1,280,WD ,Normal
155000,2006,75,10170,1Story,6,6,1951,TA,TA,216,1575,0,1575,1,2,1,Gd,5,Attchd,1951,Unf,2,400,WD ,Normal
127000,2006,55,7700,SLvl,5,7,1956,TA,TA,301,1145,0,1145,1,3,1,TA,6,Detchd,1993,Unf,2,684,WD ,Normal
133500,2006,65,11050,1Story,5,5,1956,TA,TA,1005,1005,0,1005,1,2,1,TA,6,Attchd,1956,Unf,1,319,WD ,Normal
125000,2006,80,13600,1Story,5,6,1955,TA,TA,1056,1056,0,1056,1,3,1,TA,6,Attchd,1955,Fin,1,300,WD ,Normal
142000,2006,85,15428,1Story,5,6,1951,TA,TA,884,884,0,884,1,2,1,TA,4,Attchd,1951,Fin,1,270,WD ,Normal
167000,2006,118,21299,1Story,7,5,1941,Gd,TA,929,2039,0,2039,1,3,1,TA,7,2Types,1941,Unf,3,791,COD,Abnorml
159000,2006,70,13300,1Story,5,5,1956,TA,TA,1015,1384,0,1384,1,2,1,TA,6,Attchd,2001,Unf,2,896,WD ,Normal
180000,2006,94,22136,1.5Fin,5,5,1925,TA,Fa,2171,1392,1248,2640,2,5,1,TA,10,Attchd,1977,RFn,3,1008,WD ,Normal
127000,2006,50,7500,1.5Fin,6,6,1947,TA,TA,784,900,412,1312,1,3,1,TA,6,Detchd,1953,Unf,2,649,WD ,Normal
112000,2006,50,7000,1.5Fin,6,6,1924,TA,Gd,617,865,445,1310,2,2,1,TA,6,Attchd,1924,Unf,1,398,COD,Normal
99800,2006,60,10410,1Story,3,8,1930,TA,Gd,713,713,0,713,1,2,1,Gd,5,Detchd,1936,Unf,1,371,WD ,Normal
117000,2006,90,5400,1Story,5,7,1954,TA,Gd,833,833,0,833,1,2,1,Gd,4,Detchd,1955,Unf,1,326,WD ,Normal
108480,2006,60,5400,1Story,5,6,1921,TA,TA,1073,1073,0,1073,1,2,1,TA,4,Detchd,1968,Unf,1,326,WD ,Abnorml
68000,2006,60,10914,1Story,3,3,1929,TA,Fa,715,715,0,715,1,2,1,TA,4,Detchd,1967,Unf,2,660,WD ,Normal
86900,2006,60,7008,1.5Fin,4,8,1900,TA,Gd,448,448,272,720,1,1,1,Fa,5,Attchd,1900,Unf,1,280,WD ,Normal
120000,2006,60,10800,1Story,5,6,1920,TA,TA,1120,1130,0,1130,1,2,1,TA,5,Detchd,1970,Unf,2,720,WD ,Normal
155500,2006,60,7200,2Story,6,8,1915,TA,Ex,663,774,821,1595,2,3,1,TA,7,Detchd,1974,Unf,2,528,WD ,Normal
80000,2006,60,10818,1.5Fin,4,4,1910,TA,TA,1077,981,779,1760,1,4,1,TA,7,Detchd,1935,Unf,2,648,COD,Abnorml
105000,2006,60,10410,1.5Fin,3,4,1915,TA,TA,672,694,520,1214,1,3,1,TA,6,Detchd,1998,Unf,3,936,WD ,Family
160000,2006,60,10800,1.5Fin,5,4,1900,TA,Fa,954,1766,648,2414,2,3,2,TA,10,Attchd,1970,Unf,2,520,ConLD,Normal
170000,2006,60,10800,1.5Fin,5,8,1936,TA,TA,796,1096,370,1466,2,3,1,Gd,7,Attchd,1950,Unf,2,566,WD ,Normal
160000,2006,84,8658,1Story,6,5,1965,TA,TA,1088,1324,0,1324,2,3,1,TA,6,Attchd,1965,RFn,2,440,WD ,Abnorml
159950,2006,85,13400,SLvl,5,5,1966,TA,TA,1024,1086,0,1086,1,3,1,TA,6,Attchd,1966,RFn,2,484,WD ,Normal
165000,2006,83,10184,SLvl,6,5,1963,TA,TA,1083,1146,0,1146,1,3,1,TA,6,Attchd,1963,Unf,1,294,WD ,Normal
159000,2006,77,9786,1.5Fin,6,7,1962,TA,TA,912,1085,649,1734,1,3,1,Gd,7,Attchd,1962,RFn,2,440,WD ,Normal
147000,2006,77,9510,1Story,6,5,1962,TA,TA,1135,1207,0,1207,1,3,1,TA,6,Attchd,1962,RFn,1,264,WD ,Normal
115000,2006,66,7800,1Story,5,5,1964,TA,TA,912,912,0,912,1,2,1,TA,5,Attchd,1964,Unf,1,288,WD ,Abnorml
159500,2006,79,8910,1Story,6,6,1959,TA,TA,655,1194,0,1194,1,3,1,TA,6,BuiltIn,1954,Fin,2,539,WD ,Normal
120000,2006,60,7332,1Story,6,6,1959,TA,TA,864,864,0,864,1,2,1,Gd,4,Attchd,1959,Unf,1,288,WD ,Abnorml
129900,2006,73,7100,1Story,5,7,1957,TA,TA,816,816,0,816,1,2,1,TA,5,Detchd,1957,Unf,1,308,WD ,Normal
183000,2006,80,10800,1Story,6,6,1961,TA,TA,1313,1773,0,1773,2,3,1,TA,6,Attchd,1961,RFn,2,418,WD ,Normal
157500,2006,86,11650,1Story,7,5,1959,TA,TA,0,1472,0,1472,2,2,1,Gd,5,Attchd,1959,Unf,2,484,WD ,Normal
277500,2006,,18275,2Story,7,8,1962,TA,TA,1438,1900,548,2448,3,3,1,TA,9,Attchd,1962,RFn,2,441,WD ,Normal
207500,2006,47,16321,1Story,5,6,1957,TA,TA,1484,1600,0,1600,1,2,1,TA,6,Attchd,1957,RFn,1,319,WD ,Normal
147500,2006,60,12144,1.5Fin,4,6,1950,TA,TA,910,910,611,1521,1,3,1,Gd,6,Detchd,1950,Unf,1,597,WD ,Normal
135000,2006,60,10800,1.5Fin,4,4,1949,TA,TA,720,720,472,1192,1,4,1,TA,6,,,,0,0,WD ,Abnorml
109500,2006,60,7200,1Story,5,7,1950,TA,TA,0,1040,0,1040,1,2,1,TA,5,Detchd,1950,Unf,2,625,WD ,Normal
109900,2006,60,7200,1Story,4,5,1950,TA,TA,0,1040,0,1040,1,2,1,TA,4,Detchd,1950,Unf,2,420,WD ,Normal
133700,2006,70,7560,1Story,5,5,1959,TA,TA,1040,1040,0,1040,1,3,1,TA,6,Attchd,1959,RFn,1,286,WD ,Normal
81400,2006,60,8544,1Story,3,4,1950,TA,TA,0,1040,0,1040,2,2,2,TA,6,Detchd,1950,Unf,2,400,WD ,Normal
87500,2006,,8544,1Story,3,4,1949,TA,TA,0,1040,0,1040,2,2,2,TA,6,Detchd,1949,Unf,2,400,WD ,Normal
93500,2006,60,8544,1Story,3,4,1950,TA,TA,0,1040,0,1040,2,2,2,TA,6,Detchd,1949,Unf,2,400,WD ,Normal
119000,2006,75,8512,1Story,5,5,1960,TA,TA,1556,1556,0,1556,2,4,2,TA,8,,,,0,0,WD ,Normal
141000,2006,70,7945,1Story,5,6,1959,TA,TA,1150,1150,0,1150,1,3,1,TA,6,Attchd,1959,RFn,1,300,WD ,Normal
146000,2006,70,7000,1Story,5,4,1961,TA,TA,1150,1150,0,1150,1,3,1,TA,6,Attchd,1961,RFn,1,288,WD ,Normal
155000,2006,69,7590,2Story,6,5,1966,TA,TA,660,660,688,1348,1,3,1,TA,6,Attchd,1966,RFn,2,453,WD ,Normal
134500,2006,69,10205,SFoyer,5,5,1962,TA,TA,925,999,0,999,1,3,1,TA,6,Attchd,1962,Unf,1,300,WD ,Normal
120000,2006,74,7400,1Story,7,6,1962,TA,TA,1045,1045,0,1045,1,3,1,TA,6,Detchd,1962,Unf,2,528,WD ,Normal
105000,2006,70,7000,1Story,5,6,1962,TA,TA,864,864,0,864,1,3,1,TA,5,Attchd,1962,Unf,1,336,WD ,Normal
124000,2006,70,7000,SFoyer,5,5,1962,TA,TA,1025,1025,0,1025,1,3,1,TA,6,,,,0,0,WD ,Normal
169000,2006,62,9856,2Story,5,8,1900,Gd,Gd,716,1007,1007,2014,2,5,1,TA,8,Detchd,1900,Unf,2,624,WD ,Normal
107000,2006,57,9906,2Story,4,4,1925,TA,TA,686,810,518,1328,1,3,1,TA,8,Detchd,1940,Unf,1,210,WD ,Family
135000,2006,60,9600,1.5Fin,5,6,1948,TA,TA,1212,1226,442,1668,1,3,1,TA,6,Detchd,1948,Unf,1,240,WD ,Normal
111500,2006,60,5520,1.5Fin,4,6,1920,TA,TA,1147,1147,510,1657,1,4,1,Fa,9,Detchd,1920,Unf,1,162,WD ,Normal
156500,2006,60,9600,1.5Fin,6,8,1900,TA,TA,780,940,476,1416,1,3,1,Gd,7,Detchd,1956,Unf,2,400,WD ,Normal
178000,2006,60,9600,2Story,7,7,1925,TA,TA,728,832,809,1641,1,3,1,Ex,6,Detchd,1925,Unf,2,546,WD ,Normal
139900,2006,58,6451,2Story,7,7,1900,TA,TA,712,848,580,1428,1,4,1,TA,7,Detchd,1985,Fin,2,576,WD ,Normal
105000,2006,66,3960,2Story,7,8,1930,TA,TA,502,502,502,1004,1,2,1,Gd,5,Detchd,1930,Unf,1,200,WD ,Normal
110000,2006,70,5684,1Story,6,8,1930,TA,TA,813,813,0,813,1,2,1,Gd,5,Detchd,1932,Unf,1,270,WD ,Normal
111500,2006,56,7745,1.5Fin,4,6,1900,Gd,TA,938,1084,867,1951,2,4,2,Fa,9,Detchd,1993,Unf,2,576,WD ,Normal
108000,2006,56,7741,1Story,6,5,1924,TA,TA,1032,1032,0,1032,1,2,1,TA,5,Detchd,1995,Unf,1,280,COD,Abnorml
111500,2006,50,5633,1Story,5,7,1925,TA,TA,844,844,0,844,1,2,1,TA,5,Detchd,1925,Unf,1,216,WD ,Normal
124000,2006,50,9000,2Story,5,6,1880,TA,TA,636,1089,661,1750,1,3,1,Ex,8,Detchd,1937,Unf,1,240,WD ,Abnorml
105000,2006,60,7200,1Story,4,5,1950,TA,TA,576,864,0,864,1,2,1,TA,5,Detchd,1952,RFn,1,528,COD,Normal
116000,2006,40,4400,1.5Fin,6,8,1920,TA,TA,648,734,384,1118,1,2,1,TA,6,Detchd,1990,Unf,2,440,WD ,Normal
96900,2006,42,7614,2Story,3,5,1905,TA,TA,738,714,662,1376,1,2,1,TA,7,Detchd,1930,Unf,1,216,WD ,Normal
135500,2006,50,6000,1Story,5,7,1955,TA,TA,960,960,0,960,1,3,1,TA,5,Detchd,1976,Unf,2,576,WD ,Normal
139000,2006,50,6000,1.5Fin,5,7,1924,TA,Gd,816,816,750,1566,1,5,1,Gd,7,Detchd,1976,Unf,2,450,WD ,Normal
61500,2006,52,7830,1Story,3,5,1921,TA,TA,492,492,0,492,1,1,1,TA,3,Detchd,1921,Unf,1,200,WD ,Normal
120000,2006,56,9576,1.5Fin,6,7,1945,TA,TA,770,885,297,1182,1,3,1,TA,5,Detchd,1945,Unf,1,378,WD ,Normal
126175,2006,49,5820,1Story,3,8,1955,TA,Gd,1162,1163,0,1163,1,3,1,TA,6,Attchd,1955,Unf,1,220,WD ,Normal
64000,2006,48,5747,1Story,3,4,1920,TA,TA,798,840,0,840,1,2,1,Fa,5,Detchd,1938,Unf,1,250,WD ,Normal
137000,2006,69,9142,2Story,6,8,1910,TA,Fa,1020,908,1020,1928,2,4,2,Fa,9,Detchd,1910,Unf,1,440,WD ,Normal
87000,2006,60,9600,2Story,4,2,1900,TA,TA,1095,1095,679,1774,2,4,2,TA,8,2Types,1920,Unf,3,779,WD ,Normal
163000,2006,60,10800,2.5Unf,7,7,1914,TA,TA,880,880,888,1768,1,2,1,TA,6,Detchd,1914,Unf,2,320,WD ,Normal
155000,2006,70,6300,2.5Unf,7,6,1910,TA,TA,1226,1226,878,2104,2,5,1,TA,9,Detchd,1910,Unf,2,432,WD ,Normal
79000,2006,63,5000,1.5Fin,5,4,1900,TA,TA,540,889,551,1440,1,3,1,TA,6,Attchd,1940,Unf,1,352,WD ,Normal
144000,2006,65,8850,2.5Unf,7,6,1916,TA,TA,815,815,875,1690,1,3,1,TA,7,Detchd,1916,Unf,1,225,ConLw,Normal
114504,2006,60,3600,2Story,6,7,1910,TA,TA,684,684,684,1368,1,3,1,TA,7,Detchd,1930,Unf,1,216,WD ,Normal
157000,2006,60,7200,2Story,7,7,1920,TA,TA,596,998,764,1762,1,4,1,Gd,8,Detchd,1989,Unf,2,576,WD ,Normal
125000,2006,84,11340,1Story,6,5,1923,TA,TA,1200,1200,0,1200,1,4,1,TA,7,Detchd,1923,Unf,1,312,WD ,Family
475000,2006,90,22950,2.5Fin,10,9,1892,Gd,Gd,1107,1518,1518,3608,2,4,1,Ex,12,Detchd,1993,Unf,3,840,WD ,Normal
93500,2006,33,5976,2Story,5,7,1920,TA,TA,624,624,624,1248,2,2,2,TA,8,,,,0,0,WD ,Normal
125000,2006,65,9750,1Story,5,5,1958,TA,TA,960,960,0,960,1,3,1,TA,5,Detchd,2002,Unf,2,624,WD ,Normal
64500,2006,63,4761,1.5Unf,3,3,1918,Fa,Fa,1020,1020,0,1020,1,2,1,Fa,5,,,,0,0,ConLD,Normal
100000,2006,,7446,1Story,4,5,1941,TA,TA,788,788,0,788,1,2,1,TA,4,,,,0,0,WD ,Abnorml
140200,2006,65,6435,1.5Fin,6,5,1939,TA,TA,972,972,605,1577,1,3,1,Fa,6,Detchd,1939,Unf,1,312,WD ,Normal
202500,2006,69,11737,2Story,6,7,1924,TA,TA,848,1017,810,1827,1,2,1,TA,9,Detchd,1943,Unf,1,240,WD ,Normal
159000,2006,50,5000,1.5Fin,6,7,1947,TA,Gd,1004,1004,660,1664,2,3,1,TA,7,Detchd,1950,Unf,2,420,WD ,Normal
119900,2006,65,7800,1.5Fin,5,7,1939,TA,TA,793,793,325,1118,1,3,1,TA,5,Detchd,1939,Unf,2,410,WD ,Normal
114500,2006,52,6240,1.5Fin,6,6,1934,TA,TA,816,816,0,1176,1,3,1,TA,6,Detchd,1985,Unf,2,528,WD ,Normal
115000,2006,,6240,1.5Fin,5,4,1936,TA,TA,896,896,448,1344,1,3,1,TA,7,Detchd,1936,Unf,1,240,WD ,Normal
75000,2006,51,6120,1.5Fin,3,5,1930,Gd,TA,728,728,434,1162,1,3,1,TA,6,Detchd,1930,Unf,1,258,ConLI,Abnorml
88000,2006,51,6120,1Story,5,7,1925,TA,TA,768,1015,0,1015,1,3,1,TA,6,Detchd,1925,Unf,1,450,WD ,Abnorml
80500,2006,52,6240,1.5Fin,4,5,1947,TA,TA,0,672,240,912,1,2,1,TA,3,,,,0,0,WD ,Normal
149000,2006,52,6240,1.5Fin,5,6,1928,TA,TA,1042,1042,534,1576,1,3,1,TA,8,Detchd,1928,Unf,1,225,WD ,Family
110000,2006,51,6120,1.5Fin,5,7,1930,TA,Gd,741,741,583,1324,1,3,1,Gd,7,Detchd,1930,Unf,1,180,WD ,Normal
110500,2006,50,6000,1Story,6,6,1925,TA,Gd,1103,1103,0,1103,1,2,1,Gd,5,Detchd,1976,Unf,2,440,WD ,Normal
89000,2006,50,6000,1Story,5,7,1921,TA,TA,616,616,0,616,1,2,1,TA,4,Detchd,1921,Unf,1,205,WD ,Normal
113000,2006,58,6380,1.5Unf,5,6,1922,TA,TA,993,1048,0,1048,1,2,1,TA,5,Detchd,1922,Unf,1,280,WD ,Normal
109000,2006,50,11672,1Story,5,5,1925,TA,TA,816,816,0,816,1,2,1,TA,4,Detchd,1925,Unf,1,210,WD ,Normal
220000,2006,90,33120,1.5Fin,6,5,1962,TA,TA,1595,1611,875,2486,2,5,1,TA,8,Detchd,1962,Unf,2,576,WD ,Normal
129000,2006,60,9873,1Story,4,5,1970,TA,TA,960,960,0,960,1,3,1,TA,6,Detchd,1970,Unf,2,576,WD ,Normal
117000,2006,59,5310,1.5Fin,6,8,1910,TA,Gd,485,1001,634,1635,1,2,1,Gd,5,Attchd,1950,Unf,1,255,WD ,Normal
52500,2006,153,4118,1Story,4,4,1941,TA,TA,693,693,0,693,1,2,1,Fa,4,,,,0,0,WD ,Normal
107000,2006,60,10320,1.5Fin,4,5,1924,TA,TA,596,834,596,1430,2,3,1,Fa,7,Detchd,1924,Unf,2,370,WD ,Abnorml
116500,2006,60,7518,2Story,5,8,1910,Fa,Gd,396,665,665,1330,1,3,1,TA,7,Detchd,2001,Unf,1,390,WD ,Normal
72000,2006,50,9000,1Story,5,4,1919,TA,TA,610,819,0,819,1,2,1,Gd,4,,,,0,0,WD ,Abnorml
119500,2006,50,8600,1.5Fin,6,6,1937,TA,TA,780,780,596,1376,2,3,1,TA,7,Detchd,1937,Unf,1,198,WD ,Normal
125500,2006,60,7200,1.5Fin,5,6,1938,TA,TA,803,803,557,1360,1,2,1,Gd,6,Detchd,1951,Unf,1,297,WD ,Normal
91000,2006,60,9786,1Story,3,4,1922,TA,TA,1007,1077,0,1077,1,3,1,TA,6,Detchd,1922,Unf,1,210,WD ,Normal
84500,2006,60,6780,1.5Fin,6,8,1935,TA,Fa,520,520,0,754,1,2,1,TA,5,,,,0,0,WD ,Normal
90000,2006,60,7200,1Story,6,6,1930,TA,TA,984,984,0,984,1,3,1,TA,6,Detchd,1930,Unf,1,308,ConLI,Family
137500,2006,82,12375,1.5Fin,5,5,1951,TA,Fa,806,1081,341,1422,1,3,1,TA,7,Detchd,1951,Unf,1,288,WD ,Normal
150000,2006,120,11136,1Story,6,5,1964,TA,TA,1921,1921,0,1921,2,4,2,TA,8,Detchd,1964,Unf,2,576,WD ,Normal
131000,2006,100,21370,1Story,5,5,1950,TA,TA,0,1640,0,1640,1,3,1,TA,7,Attchd,1950,RFn,2,394,WD ,Normal
130000,2006,92,6930,SLvl,5,4,1958,TA,TA,1062,1352,0,1352,1,3,1,Gd,6,BuiltIn,1958,Unf,1,288,WD ,Abnorml
125000,2006,55,8250,1Story,5,7,1935,TA,TA,0,1032,0,1032,1,2,1,TA,6,Detchd,1939,Unf,1,260,WD ,Normal
80000,2006,50,5220,1Story,5,3,1936,TA,TA,830,879,0,879,1,2,1,TA,4,Detchd,1936,Unf,1,180,WD ,Normal
157000,2006,50,5500,1Story,7,5,2004,TA,TA,1073,1073,0,1073,2,2,1,TA,4,Detchd,2004,Unf,1,246,WD ,Normal
148000,2006,75,11235,1Story,4,5,1963,TA,TA,1051,1382,0,1382,1,3,1,TA,6,Attchd,1974,Unf,2,459,WD ,Normal
90000,2006,72,10791,1Story,4,5,1967,TA,TA,0,1296,0,1296,2,2,2,TA,6,CarPort,1967,Unf,2,516,WD ,Normal
154500,2006,70,8414,1Story,6,8,1963,TA,TA,1059,1068,0,1068,1,3,1,TA,6,Attchd,1963,RFn,1,264,WD ,Normal
153600,2006,,11327,1Story,5,6,1967,TA,TA,1064,1064,0,1064,1,3,1,TA,6,Attchd,1967,Unf,2,528,WD ,Normal
164500,2006,96,11777,SLvl,5,6,1966,TA,TA,1164,1320,0,1320,1,3,1,TA,6,Attchd,1966,RFn,2,564,WD ,Abnorml
132000,2006,80,10366,SLvl,6,7,1964,TA,Gd,912,934,0,934,1,2,1,TA,4,Attchd,1964,Unf,1,336,WD ,Normal
142500,2006,75,9000,1Story,5,6,1966,TA,TA,1059,1059,0,1059,1,3,1,TA,6,Attchd,1966,Fin,1,286,WD ,Abnorml
158000,2006,,11553,1Story,5,5,1968,TA,TA,1051,1159,0,1159,1,3,1,TA,7,Attchd,1968,Unf,1,336,WD ,Normal
149500,2006,74,7844,2Story,6,7,1978,TA,TA,672,672,728,1400,1,3,1,TA,6,Attchd,1978,Fin,2,440,WD ,Normal
165000,2006,,9535,1Story,5,5,1967,TA,TA,1176,1458,0,1458,1,3,1,TA,7,Attchd,1967,Unf,2,512,WD ,Normal
180000,2006,78,10335,1Story,5,6,1968,TA,TA,1461,1721,0,1721,2,3,1,TA,7,Attchd,1968,RFn,2,440,WD ,Normal
160500,2006,,7176,SLvl,6,6,1978,TA,TA,960,1040,0,1040,1,3,1,TA,6,Detchd,1979,Unf,2,616,WD ,Normal
156500,2006,,9662,1Story,5,4,1977,TA,TA,1967,1967,0,1967,2,6,2,TA,10,Attchd,1977,Fin,2,580,WD ,Normal
